호선,통행일자,역명, 이용인원 , 승차인원 , 하차인원 
7,2024-02-02,석남(거북시장),15249,8025,7224
7,2024-02-03,삼산체육관,8008,4174,3834
7,2024-02-03,굴포천,14703,7277,7426
7,2024-02-03,부평구청,9275,4905,4370
7,2024-02-03,산곡,13284,6816,6468
7,2024-02-03,석남(거북시장),10858,5680,5178
7,2024-02-04,삼산체육관,6063,3161,2902
7,2024-02-04,굴포천,10527,5178,5349
7,2024-02-04,부평구청,6895,3637,3258
7,2024-02-04,산곡,9438,4766,4672
7,2024-02-04,석남(거북시장),7966,4268,3698
7,2024-02-05,삼산체육관,11741,6112,5629
7,2024-02-05,굴포천,20377,9949,10428
7,2024-02-05,부평구청,14075,7322,6753
7,2024-02-05,산곡,20819,10815,10004
7,2024-02-05,석남(거북시장),13701,7363,6338
7,2024-02-06,삼산체육관,12598,6669,5929
7,2024-02-06,굴포천,21397,10451,10946
7,2024-02-06,부평구청,15052,7830,7222
7,2024-02-06,산곡,21654,11281,10373
7,2024-02-06,석남(거북시장),14371,7709,6662
7,2024-02-07,삼산체육관,12402,6558,5844
7,2024-02-07,굴포천,21089,10333,10756
7,2024-02-07,부평구청,14531,7584,6947
7,2024-02-07,산곡,21395,11163,10232
7,2024-02-07,석남(거북시장),14604,7771,6833
7,2024-02-08,삼산체육관,14786,7646,7140
7,2024-02-08,굴포천,21225,10357,10868
7,2024-02-08,부평구청,14196,7404,6792
7,2024-02-08,산곡,20461,10657,9804
7,2024-02-08,석남(거북시장),14563,7715,6848
7,2024-02-09,삼산체육관,4512,2279,2233
7,2024-02-09,굴포천,8878,4332,4546
7,2024-02-09,부평구청,5693,2961,2732
7,2024-02-09,산곡,7419,3718,3701
7,2024-02-09,석남(거북시장),7269,3746,3523
7,2024-02-10,삼산체육관,3983,2065,1918
7,2024-02-10,굴포천,7900,3871,4029
7,2024-02-10,부평구청,4977,2618,2359
7,2024-02-10,산곡,6663,3333,3330
7,2024-02-10,석남(거북시장),7104,3693,3411
7,2024-02-11,삼산체육관,5190,2736,2454
7,2024-02-11,굴포천,9573,4717,4856
7,2024-02-11,부평구청,5945,3183,2762
7,2024-02-11,산곡,8133,4144,3989
7,2024-02-11,석남(거북시장),7870,4119,3751
7,2024-02-12,삼산체육관,5669,3039,2630
7,2024-02-12,굴포천,10265,5115,5150
7,2024-02-12,부평구청,6734,3541,3193
7,2024-02-12,산곡,8858,4610,4248
7,2024-02-12,석남(거북시장),7460,3973,3487
7,2024-02-13,삼산체육관,11856,6245,5611
7,2024-02-13,굴포천,20008,9848,10160
7,2024-02-13,부평구청,13897,7185,6712
7,2024-02-13,산곡,20524,10589,9935
7,2024-02-13,석남(거북시장),14043,7512,6531
7,2024-02-14,삼산체육관,13003,6839,6164
7,2024-02-14,굴포천,21497,10471,11026
7,2024-02-14,부평구청,14644,7685,6959
7,2024-02-14,산곡,22011,11391,10620
7,2024-02-14,석남(거북시장),14800,7923,6877
7,2024-02-15,삼산체육관,15252,7875,7377
7,2024-02-15,굴포천,21141,10203,10938
7,2024-02-15,부평구청,14712,7473,7239
7,2024-02-15,산곡,21088,10933,10155
7,2024-02-15,석남(거북시장),14100,7556,6544
7,2024-02-16,삼산체육관,12868,6770,6098
7,2024-02-16,굴포천,22212,10837,11375
7,2024-02-16,부평구청,15333,7980,7353
7,2024-02-16,산곡,22383,11733,10650
7,2024-02-16,석남(거북시장),15284,8121,7163
7,2024-02-17,삼산체육관,8954,4684,4270
7,2024-02-17,굴포천,15930,7796,8134
7,2024-02-17,부평구청,10374,5471,4903
7,2024-02-17,산곡,14407,7384,7023
7,2024-02-17,석남(거북시장),11366,5948,5418
7,2024-02-18,삼산체육관,6220,3218,3002
7,2024-02-18,굴포천,10637,5239,5398
7,2024-02-18,부평구청,7342,3890,3452
7,2024-02-18,산곡,9251,4695,4556
7,2024-02-18,석남(거북시장),8002,4255,3747
7,2024-02-19,삼산체육관,11870,6279,5591
7,2024-02-19,굴포천,20172,9978,10194
7,2024-02-19,부평구청,14178,7346,6832
7,2024-02-19,산곡,20980,10900,10080
7,2024-02-19,석남(거북시장),13707,7365,6342
7,2024-02-20,삼산체육관,14463,7493,6970
7,2024-02-20,굴포천,21572,10536,11036
7,2024-02-20,부평구청,14743,7696,7047
7,2024-02-20,산곡,21802,11315,10487
7,2024-02-20,석남(거북시장),14208,7642,6566
7,2024-02-21,삼산체육관,12275,6427,5848
7,2024-02-21,굴포천,20904,10109,10795
7,2024-02-21,부평구청,14584,7491,7093
7,2024-02-21,산곡,21057,10943,10114
7,2024-02-21,석남(거북시장),13812,7367,6445
7,2024-02-22,삼산체육관,13185,6947,6238
7,2024-02-22,굴포천,22278,10959,11319
7,2024-02-22,부평구청,15292,8009,7283
7,2024-02-22,산곡,22613,11842,10771
7,2024-02-22,석남(거북시장),14371,7677,6694
7,2024-02-23,삼산체육관,12483,6659,5824
7,2024-02-23,굴포천,22179,10845,11334
7,2024-02-23,부평구청,15130,7820,7310
7,2024-02-23,산곡,22404,11682,10722
7,2024-02-23,석남(거북시장),15097,8043,7054
7,2024-02-24,삼산체육관,9370,4858,4512
7,2024-02-24,굴포천,16095,7895,8200
7,2024-02-24,부평구청,10120,5354,4766
7,2024-02-24,산곡,14468,7472,6996
7,2024-02-24,석남(거북시장),11386,6035,5351
7,2024-02-25,삼산체육관,6566,3373,3193
7,2024-02-25,굴포천,11079,5617,5462
7,2024-02-25,부평구청,7212,3688,3524
7,2024-02-25,산곡,9732,4907,4825
7,2024-02-25,석남(거북시장),8201,4328,3873
7,2024-02-26,삼산체육관,12129,6451,5678
7,2024-02-26,굴포천,21331,10451,10880
7,2024-02-26,부평구청,14515,7547,6968
7,2024-02-26,산곡,22035,11449,10586
7,2024-02-26,석남(거북시장),14628,7885,6743
7,2024-02-27,삼산체육관,12874,6833,6041
7,2024-02-27,굴포천,21558,10600,10958
7,2024-02-27,부평구청,15120,7817,7303
7,2024-02-27,산곡,22344,11602,10742
7,2024-02-27,석남(거북시장),14978,7997,6981
7,2024-02-28,삼산체육관,12676,6692,5984
7,2024-02-28,굴포천,21800,10711,11089
7,2024-02-28,부평구청,14958,7781,7177
7,2024-02-28,산곡,22389,11683,10706
7,2024-02-28,석남(거북시장),14939,7942,6997
7,2024-02-29,삼산체육관,13127,6970,6157
7,2024-02-29,굴포천,22145,10803,11342
7,2024-02-29,부평구청,14847,7788,7059
7,2024-02-29,산곡,21943,11412,10531
7,2024-02-29,석남(거북시장),15383,8252,7131
7,2024-03-01,삼산체육관,10476,5288,5188
7,2024-03-01,굴포천,13172,6492,6680
7,2024-03-01,부평구청,8267,4322,3945
7,2024-03-01,산곡,11414,5816,5598
7,2024-03-01,석남(거북시장),9740,5071,4669
7,2024-03-02,삼산체육관,7013,3642,3371
7,2024-03-02,굴포천,13517,6668,6849
7,2024-03-02,부평구청,8595,4549,4046
7,2024-03-02,산곡,11869,5993,5876
7,2024-03-02,석남(거북시장),9854,5125,4729
7,2024-03-03,삼산체육관,6032,3139,2893
7,2024-03-03,굴포천,10495,5242,5253
7,2024-03-03,부평구청,7261,3807,3454
7,2024-03-03,산곡,9122,4691,4431
7,2024-03-03,석남(거북시장),8007,4309,3698
7,2024-03-04,삼산체육관,12763,6787,5976
7,2024-03-04,굴포천,21135,10338,10797
7,2024-03-04,부평구청,14783,7620,7163
7,2024-03-04,산곡,22257,11582,10675
7,2024-03-04,석남(거북시장),15572,8349,7223
7,2024-03-05,삼산체육관,13198,6990,6208
7,2024-03-05,굴포천,21212,10303,10909
7,2024-03-05,부평구청,15208,7855,7353
7,2024-03-05,산곡,22595,11756,10839
7,2024-03-05,석남(거북시장),15563,8312,7251
7,2024-03-06,삼산체육관,13534,7140,6394
7,2024-03-06,굴포천,21716,10723,10993
7,2024-03-06,부평구청,15486,7997,7489
7,2024-03-06,산곡,23143,12055,11088
7,2024-03-06,석남(거북시장),15801,8401,7400
7,2024-03-07,삼산체육관,13295,6975,6320
7,2024-03-07,굴포천,21589,10562,11027
7,2024-03-07,부평구청,15335,7828,7507
7,2024-03-07,산곡,22583,11782,10801
7,2024-03-07,석남(거북시장),15244,8148,7096
7,2024-03-08,삼산체육관,13538,7105,6433
7,2024-03-08,굴포천,22368,10927,11441
7,2024-03-08,부평구청,15700,8047,7653
7,2024-03-08,산곡,22837,11909,10928
7,2024-03-08,석남(거북시장),15993,8436,7557
7,2024-03-09,삼산체육관,8979,4685,4294
7,2024-03-09,굴포천,16086,8005,8081
7,2024-03-09,부평구청,10278,5423,4855
7,2024-03-09,산곡,14020,7222,6798
7,2024-03-09,석남(거북시장),11696,6179,5517
7,2024-03-10,삼산체육관,6105,3162,2943
7,2024-03-10,굴포천,10524,5249,5275
7,2024-03-10,부평구청,7419,3909,3510
7,2024-03-10,산곡,9709,4983,4726
7,2024-03-10,석남(거북시장),8468,4535,3933
7,2024-03-11,삼산체육관,12951,6844,6107
7,2024-03-11,굴포천,21132,10378,10754
7,2024-03-11,부평구청,14778,7654,7124
7,2024-03-11,산곡,22816,11911,10905
7,2024-03-11,석남(거북시장),15732,8413,7319
7,2024-03-12,삼산체육관,13247,6982,6265
7,2024-03-12,굴포천,21186,10364,10822
7,2024-03-12,부평구청,14926,7667,7259
7,2024-03-12,산곡,22640,11774,10866
7,2024-03-12,석남(거북시장),15402,8186,7216
7,2024-03-13,삼산체육관,13359,7044,6315
7,2024-03-13,굴포천,21956,10760,11196
7,2024-03-13,부평구청,15179,7759,7420
7,2024-03-13,산곡,23151,12087,11064
7,2024-03-13,석남(거북시장),15884,8486,7398
7,2024-03-14,삼산체육관,13763,7264,6499
7,2024-03-14,굴포천,22118,10821,11297
7,2024-03-14,부평구청,15284,7914,7370
7,2024-03-14,산곡,22964,11912,11052
7,2024-03-14,석남(거북시장),15682,8324,7358
7,2024-03-15,삼산체육관,16434,8551,7883
7,2024-03-15,굴포천,22930,11141,11789
7,2024-03-15,부평구청,15174,7752,7422
7,2024-03-15,산곡,23110,12048,11062
7,2024-03-15,석남(거북시장),16174,8483,7691
7,2024-03-16,삼산체육관,9355,4950,4405
7,2024-03-16,굴포천,16425,8069,8356
7,2024-03-16,부평구청,10419,5465,4954
7,2024-03-16,산곡,14755,7558,7197
7,2024-03-16,석남(거북시장),11946,6215,5731
7,2024-03-17,삼산체육관,6429,3356,3073
7,2024-03-17,굴포천,11193,5611,5582
7,2024-03-17,부평구청,7440,3872,3568
7,2024-03-17,산곡,10016,5105,4911
7,2024-03-17,석남(거북시장),8804,4734,4070
7,2024-03-18,삼산체육관,13005,6905,6100
7,2024-03-18,굴포천,20940,10290,10650
7,2024-03-18,부평구청,14677,7587,7090
7,2024-03-18,산곡,22777,11799,10978
7,2024-03-18,석남(거북시장),15432,8322,7110
7,2024-03-19,삼산체육관,13252,6961,6291
7,2024-03-19,굴포천,21373,10479,10894
7,2024-03-19,부평구청,15118,7863,7255
7,2024-03-19,산곡,22799,11851,10948
7,2024-03-19,석남(거북시장),15254,8171,7083
7,2024-03-20,삼산체육관,13843,7262,6581
7,2024-03-20,굴포천,21723,10760,10963
7,2024-03-20,부평구청,15235,7810,7425
7,2024-03-20,산곡,23315,12166,11149
7,2024-03-20,석남(거북시장),15702,8368,7334
7,2024-03-21,삼산체육관,13660,7140,6520
7,2024-03-21,굴포천,21860,10686,11174
7,2024-03-21,부평구청,15197,7840,7357
7,2024-03-21,산곡,22729,11840,10889
7,2024-03-21,석남(거북시장),15825,8427,7398
7,2024-03-22,삼산체육관,16548,8601,7947
7,2024-03-22,굴포천,22385,10886,11499
7,2024-03-22,부평구청,14964,7698,7266
7,2024-03-22,산곡,22866,11902,10964
7,2024-03-22,석남(거북시장),15974,8468,7506
7,2024-03-23,삼산체육관,9676,5017,4659
7,2024-03-23,굴포천,16364,8096,8268
7,2024-03-23,부평구청,10466,5606,4860
7,2024-03-23,산곡,14536,7529,7007
7,2024-03-23,석남(거북시장),11913,6186,5727
7,2024-03-24,삼산체육관,6695,3464,3231
7,2024-03-24,굴포천,10821,5419,5402
7,2024-03-24,부평구청,7508,4028,3480
7,2024-03-24,산곡,10200,5196,5004
7,2024-03-24,석남(거북시장),8838,4763,4075
7,2024-03-25,삼산체육관,12930,6836,6094
7,2024-03-25,굴포천,21372,10488,10884
7,2024-03-25,부평구청,14476,7556,6920
7,2024-03-25,산곡,22135,11541,10594
7,2024-03-25,석남(거북시장),15057,8111,6946
7,2024-03-26,삼산체육관,16502,8532,7970
7,2024-03-26,굴포천,22060,10769,11291
7,2024-03-26,부평구청,15159,7820,7339
7,2024-03-26,산곡,22892,11896,10996
7,2024-03-26,석남(거북시장),15304,8187,7117
7,2024-03-27,삼산체육관,13834,7322,6512
7,2024-03-27,굴포천,21941,10802,11139
7,2024-03-27,부평구청,15539,8078,7461
7,2024-03-27,산곡,23899,12452,11447
7,2024-03-27,석남(거북시장),15834,8480,7354
7,2024-03-28,삼산체육관,13337,6970,6367
7,2024-03-28,굴포천,21797,10642,11155
7,2024-03-28,부평구청,15039,7692,7347
7,2024-03-28,산곡,22824,11976,10848
7,2024-03-28,석남(거북시장),15045,8030,7015
7,2024-03-29,삼산체육관,13409,7077,6332
7,2024-03-29,굴포천,22028,10772,11256
7,2024-03-29,부평구청,14816,7635,7181
7,2024-03-29,산곡,22411,11733,10678
7,2024-03-29,석남(거북시장),16030,8454,7576
7,2024-03-30,삼산체육관,9171,4749,4422
7,2024-03-30,굴포천,16500,8115,8385
7,2024-03-30,부평구청,10206,5375,4831
7,2024-03-30,산곡,14715,7643,7072
7,2024-03-30,석남(거북시장),12653,6406,6247
7,2024-03-31,삼산체육관,7276,3831,3445
7,2024-03-31,굴포천,11686,5884,5802
7,2024-03-31,부평구청,8067,4281,3786
7,2024-03-31,산곡,10781,5513,5268
7,2024-03-31,석남(거북시장),9652,5222,4430
7,2024-04-01,삼산체육관,17670,9085,8585
7,2024-04-01,굴포천,22325,10895,11430
7,2024-04-01,부평구청,14968,7798,7170
7,2024-04-01,산곡,22933,11989,10944
7,2024-04-01,석남(거북시장),15437,8371,7066
7,2024-04-02,삼산체육관,14095,7461,6634
7,2024-04-02,굴포천,21824,10770,11054
7,2024-04-02,부평구청,15187,7923,7264
7,2024-04-02,산곡,23507,12199,11308
7,2024-04-02,석남(거북시장),15738,8431,7307
7,2024-04-03,삼산체육관,13823,7270,6553
7,2024-04-03,굴포천,21463,10479,10984
7,2024-04-03,부평구청,14950,7760,7190
7,2024-04-03,산곡,23311,12102,11209
7,2024-04-03,석남(거북시장),15659,8327,7332
7,2024-04-04,삼산체육관,14098,7460,6638
7,2024-04-04,굴포천,22377,10988,11389
7,2024-04-04,부평구청,15243,7931,7312
7,2024-04-04,산곡,23680,12405,11275
7,2024-04-04,석남(거북시장),15743,8384,7359
7,2024-04-05,삼산체육관,13896,7313,6583
7,2024-04-05,굴포천,22499,10922,11577
7,2024-04-05,부평구청,15514,8084,7430
7,2024-04-05,산곡,23371,12149,11222
7,2024-04-05,석남(거북시장),16281,8663,7618
7,2024-04-06,삼산체육관,10018,5145,4873
7,2024-04-06,굴포천,17011,8373,8638
7,2024-04-06,부평구청,10966,5811,5155
7,2024-04-06,산곡,15502,8101,7401
7,2024-04-06,석남(거북시장),13092,6866,6226
7,2024-04-07,삼산체육관,7446,3890,3556
7,2024-04-07,굴포천,12690,6243,6447
7,2024-04-07,부평구청,8342,4383,3959
7,2024-04-07,산곡,11086,5681,5405
7,2024-04-07,석남(거북시장),10066,5371,4695
7,2024-04-08,삼산체육관,13576,7202,6374
7,2024-04-08,굴포천,21303,10402,10901
7,2024-04-08,부평구청,14713,7687,7026
7,2024-04-08,산곡,23351,12191,11160
7,2024-04-08,석남(거북시장),15835,8483,7352
7,2024-04-09,삼산체육관,14162,7567,6595
7,2024-04-09,굴포천,22642,11080,11562
7,2024-04-09,부평구청,15509,8090,7419
7,2024-04-09,산곡,23920,12513,11407
7,2024-04-09,석남(거북시장),16589,8797,7792
7,2024-04-10,삼산체육관,7919,4077,3842
7,2024-04-10,굴포천,12887,6401,6486
7,2024-04-10,부평구청,8523,4525,3998
7,2024-04-10,산곡,12187,6255,5932
7,2024-04-10,석남(거북시장),9705,5058,4647
7,2024-04-11,삼산체육관,13621,7179,6442
7,2024-04-11,굴포천,21303,10474,10829
7,2024-04-11,부평구청,14780,7650,7130
7,2024-04-11,산곡,22770,11835,10935
7,2024-04-11,석남(거북시장),15298,8237,7061
7,2024-04-12,삼산체육관,13796,7275,6521
7,2024-04-12,굴포천,22320,10935,11385
7,2024-04-12,부평구청,15217,7893,7324
7,2024-04-12,산곡,23301,12085,11216
7,2024-04-12,석남(거북시장),16011,8471,7540
7,2024-04-13,삼산체육관,9457,4923,4534
7,2024-04-13,굴포천,16200,8111,8089
7,2024-04-13,부평구청,10480,5563,4917
7,2024-04-13,산곡,14912,7699,7213
7,2024-04-13,석남(거북시장),11922,6219,5703
7,2024-04-14,삼산체육관,6604,3465,3139
7,2024-04-14,굴포천,10496,5268,5228
7,2024-04-14,부평구청,7837,4090,3747
7,2024-04-14,산곡,10141,5172,4969
7,2024-04-14,석남(거북시장),8819,4673,4146
7,2024-04-15,삼산체육관,12707,6726,5981
7,2024-04-15,굴포천,20375,9967,10408
7,2024-04-15,부평구청,13726,7114,6612
7,2024-04-15,산곡,21722,11283,10439
7,2024-04-15,석남(거북시장),14516,7728,6788
7,2024-04-16,삼산체육관,13849,7243,6606
7,2024-04-16,굴포천,21694,10623,11071
7,2024-04-16,부평구청,15091,7810,7281
7,2024-04-16,산곡,23021,11989,11032
7,2024-04-16,석남(거북시장),15321,8240,7081
7,2024-04-17,삼산체육관,14085,7426,6659
7,2024-04-17,굴포천,21989,10833,11156
7,2024-04-17,부평구청,15273,7894,7379
7,2024-04-17,산곡,23656,12305,11351
7,2024-04-17,석남(거북시장),15710,8373,7337
7,2024-04-18,삼산체육관,13807,7266,6541
7,2024-04-18,굴포천,21952,10737,11215
7,2024-04-18,부평구청,15385,7956,7429
7,2024-04-18,산곡,23258,12107,11151
7,2024-04-18,석남(거북시장),15654,8391,7263
7,2024-04-19,삼산체육관,13672,7251,6421
7,2024-04-19,굴포천,22419,10936,11483
7,2024-04-19,부평구청,15588,8113,7475
7,2024-04-19,산곡,23470,12232,11238
7,2024-04-19,석남(거북시장),15882,8432,7450
7,2024-04-20,삼산체육관,8362,4313,4049
7,2024-04-20,굴포천,15225,7479,7746
7,2024-04-20,부평구청,9675,5115,4560
7,2024-04-20,산곡,13077,6742,6335
7,2024-04-20,석남(거북시장),10799,5631,5168
7,2024-04-21,삼산체육관,6198,3220,2978
7,2024-04-21,굴포천,11016,5493,5523
7,2024-04-21,부평구청,7498,3967,3531
7,2024-04-21,산곡,9751,4964,4787
7,2024-04-21,석남(거북시장),8681,4575,4106
7,2024-04-22,삼산체육관,13608,7225,6383
7,2024-04-22,굴포천,21117,10338,10779
7,2024-04-22,부평구청,14614,7537,7077
7,2024-04-22,산곡,22736,11861,10875
7,2024-04-22,석남(거북시장),15200,8141,7059
7,2024-04-23,삼산체육관,13667,7166,6501
7,2024-04-23,굴포천,21780,10672,11108
7,2024-04-23,부평구청,15356,7955,7401
7,2024-04-23,산곡,23462,12150,11312
7,2024-04-23,석남(거북시장),15466,8265,7201
7,2024-04-24,삼산체육관,13221,6928,6293
7,2024-04-24,굴포천,21326,10375,10951
7,2024-04-24,부평구청,15034,7801,7233
7,2024-04-24,산곡,22738,11766,10972
7,2024-04-24,석남(거북시장),15159,8133,7026
7,2024-04-25,삼산체육관,13844,7273,6571
7,2024-04-25,굴포천,21981,10744,11237
7,2024-04-25,부평구청,15271,7918,7353
7,2024-04-25,산곡,23340,12192,11148
7,2024-04-25,석남(거북시장),15598,8294,7304
7,2024-04-26,삼산체육관,13692,7311,6381
7,2024-04-26,굴포천,22472,11002,11470
7,2024-04-26,부평구청,15854,8256,7598
7,2024-04-26,산곡,23658,12341,11317
7,2024-04-26,석남(거북시장),16155,8534,7621
7,2024-04-27,삼산체육관,10079,5272,4807
7,2024-04-27,굴포천,16680,8265,8415
7,2024-04-27,부평구청,10832,5690,5142
7,2024-04-27,산곡,15234,7959,7275
7,2024-04-27,석남(거북시장),11913,6201,5712
7,2024-04-28,삼산체육관,6674,3520,3154
7,2024-04-28,굴포천,11251,5714,5537
7,2024-04-28,부평구청,7759,4078,3681
7,2024-04-28,산곡,10532,5348,5184
7,2024-04-28,석남(거북시장),8929,4811,4118
7,2024-04-29,삼산체육관,13310,7032,6278
7,2024-04-29,굴포천,21295,10468,10827
7,2024-04-29,부평구청,14745,7657,7088
7,2024-04-29,산곡,22932,11937,10995
7,2024-04-29,석남(거북시장),15508,8348,7160
7,2024-04-30,삼산체육관,13914,7459,6455
7,2024-04-30,굴포천,22377,11026,11351
7,2024-04-30,부평구청,15818,8213,7605
7,2024-04-30,산곡,23923,12502,11421
7,2024-04-30,석남(거북시장),16151,8648,7503
7,2024-05-01,삼산체육관,9096,4744,4352
7,2024-05-01,굴포천,14506,7141,7365
7,2024-05-01,부평구청,10116,5228,4888
7,2024-05-01,산곡,14450,7396,7054
7,2024-05-01,석남(거북시장),10717,5686,5031
7,2024-05-02,삼산체육관,13802,7244,6558
7,2024-05-02,굴포천,21629,10565,11064
7,2024-05-02,부평구청,15389,7892,7497
7,2024-05-02,산곡,23778,12364,11414
7,2024-05-02,석남(거북시장),15507,8317,7190
7,2024-05-03,삼산체육관,14632,7720,6912
7,2024-05-03,굴포천,22343,10953,11390
7,2024-05-03,부평구청,15708,8023,7685
7,2024-05-03,산곡,23725,12322,11403
7,2024-05-03,석남(거북시장),16328,8666,7662
7,2024-05-04,삼산체육관,9246,4857,4389
7,2024-05-04,굴포천,15202,7515,7687
7,2024-05-04,부평구청,9886,5190,4696
7,2024-05-04,산곡,13916,7232,6684
7,2024-05-04,석남(거북시장),11379,5937,5442
7,2024-05-05,삼산체육관,5657,2895,2762
7,2024-05-05,굴포천,9728,4714,5014
7,2024-05-05,부평구청,6368,3365,3003
7,2024-05-05,산곡,8095,4114,3981
7,2024-05-05,석남(거북시장),7465,3924,3541
7,2024-05-06,삼산체육관,6032,3172,2860
7,2024-05-06,굴포천,10634,5316,5318
